title,year,cast,genres,extract,url,release_date,critic_score,audience_score,cast_size,cast_group
paranormalactivitynextofkin,2021,"Emily Bader, Roland Buck III, Dan Lippert, Henry Ayres-Brown","['Found Footage', 'Horror', 'Supernatural']","Paranormal Activity: Next of Kin is a 2021 American found footage supernatural horror film directed by William Eubank, written by Christopher Landon, and produced by Jason Blum and Oren Peli. Serving as the seventh installment of the Paranormal Activity series, the film stars Emily Bader, Roland Buck III, Dan Lippert, Henry Ayres-Brown, and Tom Nowicki, and follows a group who attempt to make a documentary on an Amish community, only for them to discover the horrific secrets the town holds.",https://www.rottentomatoes.com/m/paranormal_activity_next_of_kin,2021,30.0,37.0,4,Medium
thespineofnight,2021,"Richard E. Grant, Lucy Lawless, Patton Oswalt, Betty Gabriel, Joe Manganiello","['Animated', 'Fantasy', 'Horror', 'Erotic']","The Spine of Night is a 2021 American adult animated dark fantasy horror film written and directed by Philip Gelatt and Morgan Galen King. It stars Richard E. Grant, Lucy Lawless, Patton Oswalt, Betty Gabriel, and Joe Manganiello.",https://www.rottentomatoes.com/m/the_spine_of_night,"Released Oct 29, 2021",80.0,62.0,5,Medium
violet,2021,"Olivia Munn, Luke Bracey, Justin Theroux",['Drama'],"Violet is a 2021 American drama film written, directed, and co-produced by Justine Bateman in her feature film directorial debut. It stars Olivia Munn, Luke Bracey and Justin Theroux.",https://www.rottentomatoes.com/m/violet,2000,,,3,Small
heartofchampions,2021,"Michael Shannon, Alexander Ludwig, Charles Melton",['Drama'],"Heart of Champions is a 2021 American drama film directed by Michael Mailer, from a screenplay by Vojin Gjaja. It stars Michael Shannon, Alexander Ludwig, Charles Melton, David James Elliott and Ash Santos.",https://www.rottentomatoes.com/m/heart_of_champions,"Released Oct 29, 2021",29.0,75.0,3,Small
eternals,2021,"Gemma Chan, Richard Madden, Kumail Nanjiani, Lia McHugh, Brian Tyree Henry, Lauren Ridloff, Barry Keoghan, Don Lee, Harish Patel, Bill Skarsgård, Kit Harington, Salma Hayek, Angelina Jolie",['Superhero'],"Eternals is a 2021 American superhero film based on the Marvel Comics race of the same name. Produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures, it is the 26th film in the Marvel Cinematic Universe (MCU). The film is directed by Chloé Zhao, who wrote the screenplay with Patrick Burleigh, Ryan Firpo, and Kaz Firpo. It stars an ensemble cast including Gemma Chan, Richard Madden, Kumail Nanjiani, Lia McHugh, Brian Tyree Henry, Lauren Ridloff, Barry Keoghan, Don Lee, Kit Harington, Salma Hayek, and Angelina Jolie. In the film, the Eternals, immortal alien beings, emerge from hiding after thousands of years to protect Earth from their ancient counterparts, the Deviants.",https://www.rottentomatoes.com/m/eternals,"Released Nov 5, 2021",47.0,77.0,13,Medium
eternals,2021,"Gemma Chan, Richard Madden, Kumail Nanjiani, Lia McHugh, Brian Tyree Henry, Lauren Ridloff, Barry Keoghan, Don Lee, Harish Patel, Bill Skarsgård, Kit Harington, Salma Hayek, Angelina Jolie",['Superhero'],"Eternals is a 2021 American superhero film based on the Marvel Comics race of the same name. Produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures, it is the 26th film in the Marvel Cinematic Universe (MCU). The film is directed by Chloé Zhao, who wrote the screenplay with Patrick Burleigh, Ryan Firpo, and Kaz Firpo. It stars an ensemble cast including Gemma Chan, Richard Madden, Kumail Nanjiani, Lia McHugh, Brian Tyree Henry, Lauren Ridloff, Barry Keoghan, Don Lee, Kit Harington, Salma Hayek, and Angelina Jolie. In the film, the Eternals, immortal alien beings, emerge from hiding after thousands of years to protect Earth from their ancient counterparts, the Deviants.",https://www.rottentomatoes.com/m/eternals,"Released Nov 5, 2021",47.0,77.0,13,Medium
rednotice,2021,"Dwayne Johnson, Ryan Reynolds, Gal Gadot, Chris Diamantopoulos, Ritu Arya","['Action', 'Comedy']","Red Notice is a 2021 American action comedy film written and directed by Rawson Marshall Thurber starring Dwayne Johnson alongside Ryan Reynolds and Gal Gadot and Ritu Arya. It marks the third collaboration between Thurber and Johnson, following Central Intelligence (2016) and Skyscraper (2018). In the film, an FBI agent reluctantly teams up with a renowned art robber in order to catch an even more notorious robber.",https://www.rottentomatoes.com/m/red_notice,"Released Nov 5, 2021",36.0,92.0,5,Medium
dangerous,2021,"Mel Gibson, Scott Eastwood, Tyrese Gibson, Famke Janssen, Kevin Durand","['Action', 'Thriller']","Dangerous is a 2021 action thriller film directed by David Hackl and starring Scott Eastwood, Tyrese Gibson, Famke Janssen, Kevin Durand, and Mel Gibson. The film was released on November 5, 2021. It was David Hackl's fifth film as director. Dangerous was produced by Kevin DeWalt, Ben DeWalt and Doug Falconer under the banners of Mind's Eye Entertainment and Falconer Pictures; and marks the last film of Falconer as a producer - he suddenly died in July 2021 before the release of the film. The film was distributed in the United States and the United Kingdom by Lionsgate. It received negative reviews from critics for its plot and action.",https://www.rottentomatoes.com/m/dangerous,"Released Nov 5, 2021",29.0,68.0,5,Medium
lovehard,2021,"Nina Dobrev, Jimmy O. Yang, Darren Barnet","['Comedy', 'Romance']","Love Hard is a 2021 American romantic comedy film directed by Hernán Jiménez and written by Danny Mackey and Rebecca Ewing. Starring Nina Dobrev, Jimmy O. Yang and Darren Barnet, it is about a young woman who travels to her online crush's hometown for Christmas but discovers she's been catfished. It was produced by Wonderland Sound and Vision and filmed in Vancouver from October to November 2020. It released by Netflix on November 5, 2021.",https://www.rottentomatoes.com/m/love_hard,2021,52.0,90.0,3,Small
thebetatest,2021,"Jim Cummings, Virginia Newcomb, PJ McCabe, Jessie Barr","['Comedy', 'Thriller']",The Beta Test is a 2021 dark comedy thriller film written and directed by Jim Cummings and PJ McCabe. It follows a talent agent whose life is turned upside-down after taking part in a secret sex pact; Cummings and McCabe star alongside Virginia Newcomb and Jessie Barr.,https://www.rottentomatoes.com/m/the_beta_test,"Released Nov 5, 2021",92.0,,4,Medium
cliffordthebigreddog,2021,"Jack Whitehall, Darby Camp, Tony Hale, Sienna Guillory, David Alan Grier, Russell Wong, Kenan Thompson, John Cleese","['Action', 'Animated', 'Comedy', 'Fantasy', 'Family']","Clifford the Big Red Dog is a 2021 live-action animated fantasy comedy film directed by Walt Becker from a screenplay by Blaise Hemingway and the writing team of Jay Scherick and David Ronn, and a story by Justin Malen and Ellen Rapoport, based on the children's book series of the same name by Norman Bridwell. The film stars Jack Whitehall, Darby Camp, Tony Hale, Sienna Guillory, David Alan Grier, Russell Wong, Izaac Wang, Kenan Thompson and John Cleese.",https://www.rottentomatoes.com/m/clifford_the_big_red_dog,"Released Nov 10, 2021",58.0,94.0,8,Medium
ticktickboom,2021,"Andrew Garfield, Alexandra Shipp, Robin de Jesús, Joshua Henry, Judith Light, Vanessa Hudgens, Bradley Whitford","['Musical', 'Biography']","Tick, Tick... Boom! is a 2021 American biographical musical film directed by Lin-Manuel Miranda in his feature directorial debut. Written by Steven Levenson, who also serves as an executive producer, it is based on the stage musical of the same name by Jonathan Larson, a semi-autobiographical story about Larson writing a musical to enter into the theater industry. The film stars Andrew Garfield as Larson, alongside Robin de Jesús, Alexandra Shipp, Joshua Henry, Judith Light, and Vanessa Hudgens.",https://www.rottentomatoes.com/m/tick_tick_boom,"Released Nov 12, 2021",87.0,96.0,7,Medium
homesweethomealone,2021,"Ellie Kemper, Rob Delaney, Archie Yates, Aisling Bea, Pete Holmes, Kenan Thompson, Ally Maki, Chris Parnell",['Comedy'],"Home Sweet Home Alone is a 2021 American Christmas comedy film directed by Dan Mazer, written by Mikey Day and Streeter Seidell, and starring Ellie Kemper, Rob Delaney, Archie Yates, Aisling Bea, Kenan Thompson, Pete Holmes, Ally Maki, and Chris Parnell. The sixth film in the Home Alone franchise, Home Sweet Home Alone was produced by 20th Century Studios as an original title for Disney+, the first 20th Century Studios film to be produced for the streaming service. The film was announced after The Walt Disney Company acquired 21st Century Fox and inherited the rights to the Home Alone franchise.",https://www.rottentomatoes.com/m/home_sweet_home_alone,2021,15.0,12.0,8,Medium
apex,2021,"Neal McDonough, Bruce Willis","['Action', 'Science Fiction', 'War']","Apex, titled Apex Predator in the UK, is a 2021 American science fiction action film directed by Edward John Drake and written by John Drake and Corey William Large. It stars Neal McDonough and Bruce Willis and was released on November 12, 2021.",https://www.rottentomatoes.com/m/apex,1994,,23.0,2,Small
thepowerofthedog,2021,"Benedict Cumberbatch, Kirsten Dunst, Jesse Plemons, Kodi Smit-McPhee, Thomasin McKenzie, Genevieve Lemon, Keith Carradine, Frances Conroy","['Drama', 'Western']","The Power of the Dog is a 2021 revisionist Western psychological drama film written and directed by Jane Campion. It is based on Thomas Savage's 1967 novel of the same title. The film stars Benedict Cumberbatch, Kirsten Dunst, Jesse Plemons, and Kodi Smit-McPhee. Set in Montana and shot mostly within rural Otago, the film is an international co-production among New Zealand, the United Kingdom, Canada, and Australia.",https://www.rottentomatoes.com/m/the_power_of_the_dog,"Released Nov 17, 2021",94.0,76.0,8,Medium
bruised,2021,"Halle Berry, Shamier Anderson, Adan Canto, Sheila Atim, Valentina Shevchenko, Stephen McKinley Henderson","['Drama', 'Sports']","Bruised is a 2020 sports drama film starring and directed by Halle Berry in her directorial debut, who also served as the producer. It co-stars Shamier Anderson, Adan Canto, Sheila Atim, Stephen McKinley Henderson and Adriane Lenox. The screenplay was written by Michelle Rosenfarb.",https://www.rottentomatoes.com/m/bruised,"Released Nov 17, 2021",50.0,56.0,6,Medium
theprincessswitch3romancingthestar,2021,"Vanessa Hudgens, Sam Palladio, Nick Sagar","['Comedy', 'Romance']","The Princess Switch 3: Romancing the Star is a 2021 American Christmas romantic comedy film directed by Mike Rohl and written by Robin Bernheim Burger, based on the characters created by Burger and Megan Metzger. The third film in The Princess Switch franchise, stars Vanessa Hudgens, Sam Palladio, Suanne Braun, Nick Sagar and Hazel Beattie. The story follows Margaret Delacourt, Queen of Montenaro, Stacy Juliette DeNovo Wyndham, Princess of Belgravia and Lady Fiona Pembroke, Margaret’s cousin. When a priceless Christmas relic is stolen, the trio come together and track down a mysterious jewel thief.",https://www.rottentomatoes.com/m/the_princess_switch_3_romancing_the_star,2021,53.0,41.0,3,Small
ghostbustersafterlife,2021,"Carrie Coon, Finn Wolfhard, Mckenna Grace, Paul Rudd, Logan Kim, Celeste O'Connor, Bill Murray, Dan Aykroyd, Ernie Hudson, Sigourney Weaver, Annie Potts","['Comedy', 'Supernatural']","Ghostbusters: Afterlife is a 2021 American supernatural comedy film directed by Jason Reitman from a screenplay he co-wrote with Gil Kenan. It is the sequel to Ghostbusters (1984) and Ghostbusters II (1989), and the fourth film in the Ghostbusters franchise. The film stars Carrie Coon, Finn Wolfhard, Mckenna Grace, and Paul Rudd, alongside Bill Murray, Dan Aykroyd, Ernie Hudson, Annie Potts, and Sigourney Weaver reprising their characters from the earlier films. Set 32 years after the events of Ghostbusters II, it follows a single mother and her children who move to an Oklahoma farm they inherited from her estranged father Egon Spengler, a member of the original Ghostbusters.",https://www.rottentomatoes.com/m/ghostbusters_afterlife,"Released Nov 19, 2021",63.0,94.0,11,Medium
ghostbustersafterlife,2021,"Carrie Coon, Finn Wolfhard, Mckenna Grace, Paul Rudd, Logan Kim, Celeste O'Connor, Bill Murray, Dan Aykroyd, Ernie Hudson, Sigourney Weaver, Annie Potts","['Comedy', 'Supernatural']","Ghostbusters: Afterlife is a 2021 American supernatural comedy film directed by Jason Reitman from a screenplay he co-wrote with Gil Kenan. It is the sequel to Ghostbusters (1984) and Ghostbusters II (1989), and the fourth film in the Ghostbusters franchise. The film stars Carrie Coon, Finn Wolfhard, Mckenna Grace, and Paul Rudd, alongside Bill Murray, Dan Aykroyd, Ernie Hudson, Annie Potts, and Sigourney Weaver reprising their characters from the earlier films. Set 32 years after the events of Ghostbusters II, it follows a single mother and her children who move to an Oklahoma farm they inherited from her estranged father Egon Spengler, a member of the original Ghostbusters.",https://www.rottentomatoes.com/m/ghostbusters_afterlife,"Released Nov 19, 2021",63.0,94.0,11,Medium
kingrichard,2021,"Will Smith, Aunjanue Ellis, Saniyya Sidney, Demi Singleton, Tony Goldwyn, Jon Bernthal, Dylan McDermott","['Drama', 'Sports', 'Biography']","King Richard is a 2021 American biographical sports drama film directed by Reinaldo Marcus Green and written by Zach Baylin. The film stars Will Smith as Richard Williams, the father and coach of famed tennis players Venus and Serena Williams, with Aunjanue Ellis, Saniyya Sidney, Demi Singleton, Tony Goldwyn, and Jon Bernthal in supporting roles.",https://www.rottentomatoes.com/m/king_richard,"Released Nov 19, 2021",90.0,98.0,7,Medium
extinct,2021,"Adam DeVine, Rachel Bloom, Zazie Beetz, Ken Jeong, Jim Jefferies, Catherine O'Hara, Tom Hollander, Reggie Watts, Henry Winkler, Benedict Wong, Nick Frost, Alex Borstein","['Animated', 'Comedy', 'Science Fiction']","Extinct is a 2021 computer-animated science fiction comedy film directed by David Silverman, and co-directed by Raymond S. Persi, from a screenplay by Joel Cohen, John Frink, and Rob LaZebnik. It features the voices of Rachel Bloom, Adam Devine, Zazie Beetz, Ken Jeong, Catherine O'Hara, Benedict Wong, Reggie Watts, and Jim Jefferies in a story following two flummels, an extinct bunny-like species with giant holes in the center, that find themselves transported from their island home in the year 1835 to modern day Shanghai.",https://www.rottentomatoes.com/m/extinct,2021,43.0,41.0,12,Medium
cmoncmon,2021,"Joaquin Phoenix, Gaby Hoffmann, Woody Norman, Scoot McNairy, Molly Webster, Jaboukie Young-White",['Drama'],"C'mon C'mon is a 2021 American black-and-white drama film written and directed by Mike Mills, and starring Joaquin Phoenix, Gaby Hoffmann, Scoot McNairy, Molly Webster, Jaboukie Young-White, and Woody Norman. It had its world premiere at the 48th Telluride Film Festival on September 2, 2021, and was given a limited theatrical release by A24 starting on November 19, 2021. The film received critical acclaim, with praise for its performances, direction, and cinematography.",https://www.rottentomatoes.com/m/cmon_cmon,"Released Nov 19, 2021",94.0,78.0,6,Medium
blackfriday,2021,"Devon Sawa, Ivana Baquero, Ryan Lee, Michael Jai White, Bruce Campbell","['Comedy', 'Horror']","Black Friday is a 2021 American horror comedy film written by Andy Greskoviak and directed by Casey Tebo. It stars Devon Sawa, Ivana Baquero, Ryan Lee, Stephen Peck, Michael Jai White, and Bruce Campbell.",https://www.rottentomatoes.com/m/black_friday,"Released Apr 12, 1940",100.0,52.0,5,Medium
zerosandones,2021,"Ethan Hawke, Valerio Mastandrea",['Thriller'],Zeros and Ones is a 2021 American-Italian thriller film written and directed by Abel Ferrara and starring Ethan Hawke.,https://www.rottentomatoes.com/m/zeros_and_ones,"Released Nov 19, 2021",54.0,9.0,2,Small
friendoftheworld,2021,"Nick Young, Alexandra Slade, Michael C. Burgess, Kathryn Schott, Kevin Smith, Luke Pensabene",['Independent'],"Friend of the World is a 2020 American independent black-and-white film written and directed by Brian Patrick Butler in his feature film debut, starring Nick Young and Alexandra Slade. The surreal experimental film takes place post-apocalypse and tells the story of a young filmmaker and a military general trapped in a bunker with a mysterious threat. The film has been categorized as a psychedelic film, a surrealist film, and an end of the world film.",https://www.rottentomatoes.com/m/friend_of_the_world,2020,91.0,95.0,6,Medium
houseofgucci,2021,"Lady Gaga, Adam Driver, Jared Leto, Jeremy Irons, Jack Huston, Salma Hayek, Al Pacino","['Crime', 'Drama', 'Biography']","House of Gucci is a 2021 American biographical crime drama film directed by Ridley Scott, based on the 2001 book The House of Gucci: A Sensational Story of Murder, Madness, Glamour, and Greed by Sara Gay Forden. The film follows Patrizia Reggiani and Maurizio Gucci, as their romance transforms into a fight for control of the Italian fashion brand Gucci. Jared Leto, Jeremy Irons, Jack Huston, Salma Hayek, and Al Pacino also star.",https://www.rottentomatoes.com/m/house_of_gucci,"Released Nov 24, 2021",62.0,83.0,7,Medium
theunforgivable,2021,"Sandra Bullock, Vincent D'Onofrio, Jon Bernthal, Richard Thomas, Linda Emond, Aisling Franciosi, Rob Morgan, Viola Davis",['Drama'],"The Unforgivable is a 2021 drama film directed by Nora Fingscheidt and written by Peter Craig, Hillary Seitz, and Courtenay Miles, based on the 2009 British miniseries Unforgiven written by Sally Wainwright. The film stars Sandra Bullock as a woman who, following her release from prison after serving twenty years for committing murder, is determined to reunite with her estranged younger sister. Vincent D'Onofrio, Jon Bernthal, Richard Thomas, Linda Emond, Aisling Franciosi, Rob Morgan, and Viola Davis also star.",https://www.rottentomatoes.com/m/the_unforgivable,"Released Nov 24, 2021",39.0,75.0,8,Medium
residentevilwelcometoraccooncity,2021,"Kaya Scodelario, Hannah John-Kamen, Robbie Amell, Tom Hopper, Avan Jogia, Donal Logue, Neal McDonough","['Action', 'Horror']","Resident Evil: Welcome to Raccoon City is a 2021 action horror film written and directed by Johannes Roberts. Adapted from the stories of the first and second games by Capcom, it serves as a reboot of the Resident Evil film series and is the seventh live-action film based on the video game series. The film stars Kaya Scodelario, Hannah John-Kamen, Robbie Amell, Tom Hopper, Avan Jogia, Donal Logue, and Neal McDonough. Set in 1998, it follows a group of survivors trying to survive during a zombie outbreak in the small town of Raccoon City.",https://www.rottentomatoes.com/m/resident_evil_welcome_to_raccoon_city,"Released Nov 24, 2021",30.0,65.0,7,Medium
thehumans,2021,"Richard Jenkins, Jayne Houdyshell, Amy Schumer, Beanie Feldstein, Steven Yeun, June Squibb",['Drama'],"The Humans is a 2021 American psychological drama film written and directed by Stephen Karam in his feature directorial debut, and based on his one-act play of the same name. It stars Richard Jenkins, Jayne Houdyshell, Amy Schumer, Beanie Feldstein, Steven Yeun, and June Squibb. It had its world premiere at the 2021 Toronto International Film Festival on September 12, 2021. The film was released by A24 on November 24, 2021, both in theaters and on Showtime.",https://www.rottentomatoes.com/m/the_humans,"Released Nov 24, 2021",92.0,45.0,6,Medium
southparkpostcovid,2021,"Matt Stone, Mona Marshall, Kimberly Brooks, Adrien Beard, Delilah Kujala, Betty Boogie","['Animated', 'Comedy', 'Erotic']","""South Park: Post Covid"" is a 2021 American adult animated comedy television special episode written and directed by Trey Parker. It is the first in a series of South Park television specials for the streaming service Paramount+ and premiered on November 25, 2021. It is also considered to be the 310th episode overall of the television series.",https://www.rottentomatoes.com/m/south_park_post_covid,2021,,72.0,6,Medium
licoricepizza,2021,"Alana Haim, Cooper Hoffman, Sean Penn, Tom Waits, Bradley Cooper, Benny Safdie","['Comedy', 'Drama']","Licorice Pizza is a 2021 American comedy-drama film written and directed by Paul Thomas Anderson. It stars Alana Haim and Cooper Hoffman in their film debuts, alongside an ensemble supporting cast including Sean Penn, Tom Waits, Bradley Cooper, and Benny Safdie. Set in 1973, the film follows the development of a young couple's relationship.",https://www.rottentomatoes.com/m/licorice_pizza,"Released Dec 25, 2021",90.0,66.0,6,Medium
singlealltheway,2021,"Michael Urie, Philemon Chambers, Luke Macfarlane, Barry Bostwick, Kathy Najimy, Jennifer Coolidge","['Comedy', 'Romance']","Single All the Way is a 2021 Canadian Christmas romantic comedy film directed by Michael Mayer and written by Chad Hodge. The plot follows a man who convinces his best friend to pretend to be his boyfriend when he goes home for Christmas, only to be set up on a blind date by his mother. Luke Macfarlane, Barry Bostwick, Jennifer Robertson, and Jennifer Coolidge also star.",https://www.rottentomatoes.com/m/single_all_the_way,2021,68.0,67.0,6,Medium
backtotheoutback,2021,"Isla Fisher, Tim Minchin, Eric Bana, Guy Pearce, Miranda Tapsell, Angus Imrie, Keith Urban, Jacki Weaver","['Adventure', 'Animated', 'Comedy']","Back to the Outback is a 2021 computer-animated adventure comedy film directed by Clare Knight and Harry Cripps, in both their directorial debuts, from a screenplay written by Cripps, and a story by Gregory Lessans and Cripps. The voice cast includes Isla Fisher, Tim Minchin, Eric Bana, Guy Pearce, Miranda Tapsell, Angus Imrie, Keith Urban, and Jacki Weaver. Produced by Weed Road Pictures, Reel FX Creative Studios, Netflix Animation, and distributed by Netflix.",https://www.rottentomatoes.com/m/back_to_the_outback,Now Playing,82.0,70.0,8,Medium
diaryofawimpykid,2021,"Brady Noon, Ethan William Childress, Chris Diamantopoulos, Erica Cerra, Hunter Dillon","['Animated', 'Comedy']","Diary of a Wimpy Kid is a 2021 computer-animated comedy film directed by Swinton Scott from a screenplay by Jeff Kinney, based on his 2007 book of the same name. It is the second film adaptation of the book, following the 2010 live-action film, while serving as the first fully-animated reboot in the Diary of a Wimpy Kid film series, and the fifth installment overall. The film stars the voices of Brady Noon, Ethan William Childress, Chris Diamantopoulos, Erica Cerra, and Hunter Dillon.",https://www.rottentomatoes.com/m/diary_of_a_wimpy_kid,"Released Mar 19, 2010",54.0,49.0,5,Medium
diaryofawimpykid,2021,"Brady Noon, Ethan William Childress, Chris Diamantopoulos, Erica Cerra, Hunter Dillon","['Animated', 'Comedy']","Diary of a Wimpy Kid is a 2021 computer-animated comedy film directed by Swinton Scott from a screenplay by Jeff Kinney, based on his 2007 book of the same name. It is the second film adaptation of the book, following the 2010 live-action film, while serving as the first fully-animated reboot in the Diary of a Wimpy Kid film series, and the fifth installment overall. The film stars the voices of Brady Noon, Ethan William Childress, Chris Diamantopoulos, Erica Cerra, and Hunter Dillon.",https://www.rottentomatoes.com/m/diary_of_a_wimpy_kid,"Released Mar 19, 2010",54.0,49.0,5,Medium
encounter,2021,"Riz Ahmed, Octavia Spencer, Janina Gavankar, Rory Cochrane, Misha Collins, Lucian-River Chauhan, Aditya Geddada","['Crime', 'Drama', 'Thriller']","Encounter is a 2021 crime drama thriller film, directed by Michael Pearce from a screenplay by Pearce and Joe Barton. The film stars Riz Ahmed, Octavia Spencer, Janina Gavankar, Rory Cochrane, Lucian-River Chauhan, and Aditya Geddada.",https://www.rottentomatoes.com/m/encounter,2017,,,7,Medium
mixtape,2021,"Gemma Brooke Allen, Jackson Rathbone, Nick Thune, Julie Bowen",['Comedy'],"Mixtape is a 2021 American comedy film directed by Valerie Weiss from a screenplay by Stacey Menear. It stars Gemma Brooke Allen, Nick Thune, and Julie Bowen.",https://www.rottentomatoes.com/m/mixtape,2021,100.0,78.0,4,Medium
deadlock,2021,"Patrick Muldoon, Bruce Willis, Matthew Marsden","['Action', 'Thriller']","Deadlock is a 2021 American action thriller film directed by Jared Cohn, starring Patrick Muldoon and Bruce Willis. It was released in the United States on December 3, 2021, by Saban Films.",https://www.rottentomatoes.com/m/deadlock,1988,,,3,Small
westsidestory,2021,"Ansel Elgort, Rachel Zegler, Ariana DeBose, David Alvarez, Mike Faist, Rita Moreno, Brian d'Arcy James, Corey Stoll","['Drama', 'Musical', 'Romance']","West Side Story is a 2021 American musical romantic drama film directed and co-produced by Steven Spielberg from a screenplay by Tony Kushner. It is the second feature-length adaptation of the 1957 stage musical of the same name. It stars Ansel Elgort and Rachel Zegler in her film debut with Ariana DeBose, David Alvarez, Mike Faist, and Rita Moreno in supporting roles. Moreno, who starred in the 1961 film adaptation, also served as an executive producer alongside Kushner. The film features music composed by Leonard Bernstein with lyrics by Stephen Sondheim.",https://www.rottentomatoes.com/m/west_side_story,"Released Oct 18, 1961",92.0,84.0,8,Medium
dontlookup,2021,"Leonardo DiCaprio, Jennifer Lawrence, Rob Morgan, Jonah Hill, Mark Rylance, Tyler Perry, Ron Perlman, Timothée Chalamet, Ariana Grande, Scott Mescudi, Himesh Patel, Melanie Lynskey, Cate Blanchett, Meryl Streep","['Comedy', 'Political', 'Satire']","Don't Look Up is a 2021 American apocalyptic political satire black comedy film written, co-produced, and directed by Adam McKay from a story he co-wrote with David Sirota. It stars an ensemble cast featuring Leonardo DiCaprio, Jennifer Lawrence, Rob Morgan, Jonah Hill, Mark Rylance, Tyler Perry, Timothée Chalamet, Ron Perlman, Ariana Grande, Kid Cudi, Cate Blanchett, and Meryl Streep. The film tells the story of two astronomers attempting to warn humanity about an approaching comet that will destroy human civilization. The impact event is an allegory for climate change, and the film is a satire of government, political, celebrity, and media indifference to the climate crisis.",https://www.rottentomatoes.com/m/dont_look_up,2009,,6.0,14,Medium
nationalchampions,2021,"Stephan James, J. K. Simmons, Alexander Ludwig, Lil Rel Howery, Tim Blake Nelson, Andrew Bachelor, Jeffrey Donovan, David Koechner, Kristin Chenoweth, Timothy Olyphant, Uzo Aduba","['Drama', 'Sports']","National Champions is a 2021 American sports drama film directed by Ric Roman Waugh, based on the play of the same name by Adam Mervis. The film stars Stephan James, J. K. Simmons, Alexander Ludwig, Lil Rel Howery, Tim Blake Nelson, Andrew Bachelor, Jeffrey Donovan, David Koechner, Kristin Chenoweth, Timothy Olyphant, and Uzo Aduba.",https://www.rottentomatoes.com/m/national_champions,"Released Dec 10, 2021",66.0,79.0,11,Medium
beingthericardos,2021,"Nicole Kidman, Javier Bardem, J. K. Simmons, Nina Arianda, Tony Hale, Alia Shawkat, Jake Lacy, Clark Gregg","['Drama', 'Biography']","Being the Ricardos is a 2021 American biographical drama film written and directed by Aaron Sorkin, about the relationship between I Love Lucy stars Lucille Ball and Desi Arnaz. Nicole Kidman and Javier Bardem star as Ball and Arnaz, while J. K. Simmons, Nina Arianda, Tony Hale, Alia Shawkat, Jake Lacy, and Clark Gregg are featured in supporting roles.",https://www.rottentomatoes.com/m/being_the_ricardos,"Released Dec 10, 2021",68.0,75.0,8,Medium
redrocket,2021,"Simon Rex, Bree Elrod, Suzanna Son","['Comedy', 'Drama']","Red Rocket is a 2021 American black comedy drama film directed by Sean Baker from a screenplay co-written with Chris Bergoch. It stars Simon Rex, Bree Elrod, and Suzanna Son. The plot follows a porn star (Rex) who returns to his hometown and begins a relationship with an adolescent girl (Son).",https://www.rottentomatoes.com/m/red_rocket,"Released Dec 3, 2021",90.0,75.0,3,Small
thehatinggame,2021,"Lucy Hale, Austin Stowell, Damon Daunno, Sakina Jaffrey, Corbin Bernsen","['Comedy', 'Romance']","The Hating Game is a 2021 American romantic comedy film directed by Peter Hutchings. It is based on the novel of the same name by Sally Thorne, and stars Lucy Hale and Austin Stowell in the lead roles. It was released in theaters and video on demand on December 10, 2021, by Vertical Entertainment. The film received generally positive reviews from critics.",https://www.rottentomatoes.com/m/the_hating_game,"Released Dec 10, 2021",69.0,77.0,5,Medium
southparkpostcovidthereturnofcovid,2021,"Matt Stone, Mona Marshall, Kimberly Brooks, Adrien Beard, Delilah Kujala, Betty Boogie","['Animated', 'Comedy', 'Erotic']","""South Park: Post Covid: The Return of Covid"" is a 2021 American adult animated comedy television special episode written and directed by Trey Parker. It is the second in a series of South Park television specials for the streaming service Paramount+ and premiered on December 16, 2021. It is a direct sequel to and continues the storyline of the previous special, ""South Park: Post Covid"". It is also the 311th episode of the series.",https://www.rottentomatoes.com/m/south_park_post_covid_the_return_of_covid,2021,,68.0,6,Medium
nightmarealley,2021,"Bradley Cooper, Cate Blanchett, Toni Collette, Willem Dafoe, Richard Jenkins, Rooney Mara, Ron Perlman, Mary Steenburgen, David Strathairn","['Noir', 'Thriller']","Nightmare Alley is a 2021 neo-noir psychological thriller film co-written and directed by Guillermo del Toro, and based on the 1946 novel of the same name by William Lindsay Gresham. It is the second feature film adaptation of Gresham's novel, following the 1947 version. A co-production between Searchlight Pictures, TSG Entertainment, and Double Dare You Productions, the film stars Bradley Cooper as a charming and ambitious carnival worker with a mysterious past who takes big risks to boost his career. Cate Blanchett, Toni Collette, Willem Dafoe, Richard Jenkins, Rooney Mara, Ron Perlman, Mary Steenburgen, and David Strathairn also star.",https://www.rottentomatoes.com/m/nightmare_alley,"Released Oct 9, 1947",88.0,86.0,9,Medium
